Iterations,SSIM,PSNR,LPIPS
25000,0.991798996925354,40.459964752197266,0.02183668129146099
15000,0.9910063743591309,39.939762115478516,0.023461710661649704
20000,0.9915424585342407,40.30315017700195,0.022378111258149147
10000,0.9901297092437744,39.34685134887695,0.025426454842090607
5000,0.9867205619812012,37.31734848022461,0.031129293143749237
30000,0.991992175579071,40.65473937988281,0.021450987085700035
