Iterations,SSIM,PSNR,LPIPS
25000,0.5549461841583252,20.82305908203125,0.40859124064445496
15000,0.5416297316551208,20.590574264526367,0.4232206344604492
20000,0.5517299175262451,20.779571533203125,0.4125640094280243
10000,0.5125048160552979,20.064855575561523,0.45351746678352356
5000,0.46336033940315247,19.407718658447266,0.5139326453208923
30000,0.5562875270843506,20.850526809692383,0.40661776065826416
