Iterations,SSIM,PSNR,LPIPS
10000,0.8325230479240417,21.259506225585938,0.2055402398109436
15000,0.8486264944076538,21.422561645507812,0.17894920706748962
20000,0.8574374318122864,21.75112533569336,0.16483281552791595
25000,0.8582476377487183,21.723941802978516,0.16034448146820068
30000,0.8592847585678101,21.8355712890625,0.15470467507839203
5000,0.7949345707893372,20.351577758789062,0.24898935854434967
