Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,276,3,8.45
0.0173,276,0,8.57
0.0346,276,0,8.69
0.0522,579,2,14.43
0.0697,779,3,36.73
0.0871,979,3,36.72
0.1046,1179,2,36.75
0.1220,1379,3,36.82
0.1393,1579,3,36.81
0.1566,1779,4,29.73
0.1739,1979,8,12.79
0.1913,2159,14,9.84
0.2086,2359,10,9.49
0.2261,2539,9,9.55
0.2434,2719,9,9.49
0.2608,2919,14,9.55
0.2781,3099,10,9.51
0.2954,3183,0,22.77
0.3128,3615,97,92.31
0.3301,3617,99,116.71
0.3474,3617,99,117.69
0.3647,3617,99,117.82
0.3820,3617,99,118.28
0.3994,3617,98,118.53
0.4167,3617,99,118.69
0.4340,3617,99,119.12
0.4513,3617,99,119.30
0.4686,3617,98,119.55
0.4860,3617,98,119.56
0.5033,3617,98,120.05
0.5206,3617,99,120.11
0.5380,3617,98,120.28
0.5553,3617,98,120.04
0.5726,3617,99,120.42
0.5900,3617,99,120.55
0.6073,3617,98,120.59
0.6246,3617,98,121.45
0.6420,3617,99,121.43
0.6593,3617,98,121.65
0.6766,3617,99,122.08
0.6939,3617,98,121.96
0.7113,3617,98,122.42
0.7286,3617,99,122.39
0.7459,3617,99,122.88
0.7632,3617,99,122.89
0.7806,3617,98,123.27
0.7981,3617,99,123.06
0.8154,3617,98,123.44
0.8328,3617,98,123.53
0.8501,3617,98,123.39
0.8674,3617,98,123.78
0.8847,3617,99,123.60
0.9021,3617,99,123.71
0.9194,3617,99,123.83
0.9367,3617,99,123.98
0.9540,3617,98,124.61
0.9714,3617,99,124.45
0.9887,3511,98,124.45
1.0060,3613,98,123.15
1.0234,3667,98,124.80
1.0407,3667,98,125.38
1.0580,3667,98,126.03
1.0753,3667,99,125.54
1.0926,3601,87,124.96
1.1100,3707,98,124.81
1.1273,3707,98,126.08
1.1446,3707,98,126.25
1.1619,3707,99,126.17
1.1793,3579,95,126.31
1.1966,3579,98,125.88
1.2139,3627,98,127.19
1.2312,3683,98,127.04
1.2485,3683,98,127.18
1.2659,3683,98,127.83
1.2832,3573,98,127.10
1.3005,3573,98,128.08
1.3178,3573,98,128.10
1.3351,3573,98,128.01
1.3524,3573,99,128.25
1.3698,3699,93,128.14
1.3871,3757,98,129.05
1.4044,3757,98,128.99
1.4218,3819,98,129.04
1.4391,3819,98,128.93
1.4564,3621,97,127.75
1.4737,3621,98,129.52
1.4910,3683,98,129.62
1.5084,3683,98,129.56
1.5257,3683,99,129.11
1.5430,3641,99,129.42
1.5604,3823,98,128.69
1.5777,3823,98,129.51
1.5950,3823,99,130.04
1.6123,3823,98,130.09
1.6296,3823,98,129.56
1.6470,3679,98,129.45
1.6643,3743,98,130.16
1.6816,3743,98,130.10
1.6991,3811,98,130.55
1.7165,3811,99,130.55
1.7338,3847,98,129.35
1.7514,3977,98,130.48
1.7687,3977,98,130.56
1.7860,3977,99,130.51
1.8033,4045,98,130.73
1.8206,3751,98,129.33
1.8380,3751,98,131.42
1.8553,3827,99,130.91
1.8726,3827,98,131.46
1.8899,3827,99,131.37
1.9072,3735,97,130.77
1.9246,3873,98,131.04
1.9419,3873,99,131.76
1.9592,3953,98,131.72
1.9765,3953,99,131.63
1.9938,3683,99,132.04
2.0112,3829,98,130.26
2.0285,3829,98,132.03
2.0458,3829,99,131.91
2.0631,3829,98,132.27
2.0804,3913,98,131.92
2.0978,3829,98,131.38
