Iterations,SSIM,PSNR,LPIPS
10000,0.8911330699920654,25.05322265625,0.08130330592393875
15000,0.9051827192306519,26.123586654663086,0.06828374415636063
20000,0.9106287360191345,26.530839920043945,0.06220908835530281
25000,0.912800133228302,26.8631534576416,0.060337457805871964
30000,0.9140661358833313,27.039573669433594,0.05872001871466637
5000,0.8718649744987488,24.17363739013672,0.10196826606988907
