Iterations,SSIM,PSNR,LPIPS
10000,0.9068291783332825,27.354822158813477,0.11968915164470673
15000,0.9225386381149292,28.372821807861328,0.09615101665258408
20000,0.9291063547134399,28.890522003173828,0.0848638191819191
25000,0.9316521883010864,29.108978271484375,0.08025191724300385
30000,0.9318777322769165,29.102779388427734,0.07865531742572784
5000,0.8788221478462219,26.038211822509766,0.1600801646709442
