Iterations,SSIM,PSNR,LPIPS
10000,0.8033462166786194,20.721599578857422,0.2780090272426605
15000,0.8225110769271851,21.039447784423828,0.24482282996177673
20000,0.8336746692657471,21.51522445678711,0.2266756147146225
25000,0.8352832794189453,21.510997772216797,0.22034795582294464
30000,0.8353989720344543,21.516679763793945,0.215325728058815
5000,0.7658306956291199,19.839262008666992,0.32638415694236755
