Iterations,SSIM,PSNR,LPIPS
25000,0.953349769115448,32.47312927246094,0.06129693239927292
15000,0.9479824900627136,31.63084602355957,0.06812258809804916
20000,0.9521737098693848,32.2420768737793,0.06257039308547974
10000,0.9418501853942871,30.792686462402344,0.0762205645442009
5000,0.9265623092651367,29.33519172668457,0.09471430629491806
30000,0.9541269540786743,32.63092803955078,0.05994591861963272
