Iterations,SSIM,PSNR,LPIPS
10000,0.9976006150245667,42.951942443847656,0.002006933093070984
15000,0.9979828000068665,44.04939270019531,0.0016172720352187753
20000,0.9982510209083557,44.79596710205078,0.0013850710820406675
25000,0.9983837008476257,45.0069465637207,0.001254296163097024
30000,0.9984453320503235,45.31999588012695,0.0012023935560137033
5000,0.9965384006500244,41.051753997802734,0.0030500057619065046
