Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,294,0,8.08
0.0175,294,2,8.23
0.0348,294,0,8.17
0.0521,481,0,15.61
0.0695,495,0,36.98
0.0868,511,0,36.97
0.1041,525,0,36.98
0.1214,541,0,36.64
0.1388,555,0,36.59
0.1561,571,0,36.61
0.1734,585,5,14.53
0.1910,599,4,9.32
0.2083,613,4,9.26
0.2256,629,4,9.38
0.2432,643,2,9.50
0.2605,747,0,18.77
0.2778,957,88,61.81
0.2951,995,88,100.81
0.3124,995,83,100.84
0.3298,995,88,100.98
0.3471,995,86,100.88
0.3644,995,87,101.55
0.3817,995,85,101.25
0.3990,995,86,101.53
0.4164,995,87,100.15
0.4337,1041,83,100.37
0.4510,1041,87,102.52
0.4683,1065,88,103.38
0.4859,1109,84,103.67
0.5032,1109,87,105.08
0.5207,1171,87,105.21
0.5380,1171,90,104.23
0.5554,1221,89,106.50
0.5727,1251,87,110.13
0.5903,1251,88,110.50
0.6076,1295,88,111.30
0.6251,1295,88,111.36
0.6425,1319,90,110.80
0.6600,1319,89,109.31
0.6773,1365,89,109.98
0.6947,1365,90,113.83
0.7120,1457,90,112.18
0.7293,1457,91,112.25
0.7466,1445,90,111.00
0.7639,1445,90,115.08
0.7818,1471,92,114.32
0.7991,1471,89,115.72
0.8164,1489,90,115.75
0.8337,1489,90,111.10
0.8513,1599,88,113.14
0.8686,1599,90,115.84
0.8859,1599,91,116.55
0.9032,1575,91,116.81
0.9205,1575,91,118.90
0.9380,1627,93,117.46
0.9553,1627,92,116.65
0.9726,1625,87,117.70
0.9900,1625,93,118.62
1.0073,1625,92,120.41
1.0246,1739,91,119.85
1.0419,1739,91,120.88
1.0593,1707,93,120.03
1.0766,1707,93,119.25
1.0939,1911,92,119.07
1.1112,1791,90,119.76
1.1286,1791,93,120.42
1.1461,1749,92,119.51
1.1636,1749,93,118.76
1.1810,1749,92,118.64
1.1983,1801,93,120.25
1.2156,1801,94,122.24
1.2329,1819,92,120.92
1.2505,1819,94,119.76
1.2678,1819,95,120.80
1.2851,1841,92,119.57
1.3024,1841,94,123.85
1.3198,1955,94,120.92
1.3371,1895,91,120.75
1.3544,1895,92,124.35
1.3717,1683,92,124.98
1.3891,1683,92,123.31
1.4064,1683,93,124.20
1.4239,1599,92,122.25
1.4413,1599,90,123.13
1.4586,1597,92,123.53
1.4759,1597,91,122.23
1.4935,1741,87,121.63
1.5110,1741,91,120.74
1.5283,1741,91,122.06
1.5456,1747,92,121.34
1.5630,1747,94,123.99
1.5803,1723,92,124.54
1.5976,1723,92,123.24
1.6149,1723,91,123.85
1.6323,1795,93,124.31
1.6496,1795,92,124.81
1.6669,1807,93,123.67
1.6844,1807,92,121.68
1.7017,1807,91,122.28
1.7190,1817,92,122.41
1.7363,1817,92,124.02
1.7536,1825,93,125.08
1.7710,1825,93,123.94
1.7883,1825,92,123.77
1.8056,1949,92,123.15
1.8232,1949,94,123.05
1.8405,1949,91,121.54
1.8578,1843,92,123.42
1.8751,1843,92,125.11
1.8924,1853,93,123.20
1.9098,1853,93,124.53
1.9273,1853,94,123.85
1.9447,1869,92,124.91
1.9620,1869,92,125.67
1.9793,1869,92,126.07
1.9966,1989,90,125.13
2.0140,1989,91,126.57
2.0313,1919,86,125.41
2.0486,1919,93,122.81
2.0659,1919,92,122.77
2.0832,1889,86,124.99
2.1006,1889,96,123.69
2.1179,1889,95,125.78
2.1352,1933,93,124.36
2.1525,1933,95,125.06
2.1701,1933,93,125.00
2.1873,1899,94,123.96
2.2047,1899,92,124.10
2.2220,1381,90,123.80
2.2393,1501,11,94.40
2.2566,1501,0,49.93
2.2740,1501,0,45.33
2.2913,1501,0,25.21
2.3086,1913,0,24.47
2.3259,1915,93,102.06
2.3432,1915,93,124.46
2.3605,1925,86,124.77
2.3781,1925,92,124.90
2.3954,1925,95,124.15
2.4127,1987,93,124.28
2.4303,1987,93,123.05
2.4478,1987,92,125.59
2.4651,1999,85,125.27
2.4825,1999,92,120.50
2.5000,1999,93,123.22
2.5176,2005,92,122.88
2.5349,2005,96,125.32
2.5522,2005,94,124.24
2.5695,2007,93,124.74
2.5868,2007,95,125.00
2.6042,2007,93,125.72
2.6215,2015,95,123.77
2.6388,2015,93,120.62
2.6562,2015,96,121.90
2.6737,2151,95,122.74
2.6912,2151,94,122.62
2.7085,2151,92,123.99
2.7259,2037,94,123.07
2.7432,2037,92,127.68
2.7605,2037,93,125.42
2.7780,2047,94,123.43
2.7953,2047,93,126.55
2.8126,2047,94,126.03
2.8300,2049,94,122.42
2.8473,2049,96,124.13
2.8646,2049,94,127.00
2.8819,1851,93,125.89
2.8992,1851,92,125.18
2.9168,1851,92,126.40
2.9341,2075,96,122.66
2.9514,2075,94,124.21
2.9687,2075,92,124.73
2.9860,1815,92,125.58
3.0033,1815,94,124.51
3.0206,1813,94,125.16
3.0380,1813,94,126.26
3.0553,1813,95,126.69
3.0726,1941,86,126.23
3.0899,1941,93,122.84
3.1072,1941,94,123.62
3.1246,2023,93,123.65
3.1419,2023,93,125.67
3.1592,2023,93,127.69
3.1765,2147,93,123.34
3.1938,2147,94,124.79
3.2111,2147,94,125.99
3.2284,1855,93,125.01
3.2457,1855,92,126.33
3.2631,1855,95,125.68
3.2804,1855,96,125.07
3.2977,1855,93,124.91
3.3150,1921,94,126.95
3.3326,1921,92,125.00
3.3499,1921,91,125.18
3.3672,1997,94,124.51
3.3846,1999,92,124.83
3.4019,1999,94,125.30
3.4192,1995,87,126.28
3.4365,1995,94,126.71
3.4539,1995,94,127.47
3.4712,1995,94,125.73
3.4885,1995,94,126.64
3.5058,1995,93,125.12
3.5232,2007,93,125.01
3.5407,2007,94,126.03
3.5580,2007,95,124.21
3.5754,2097,94,127.52
3.5927,2097,94,126.37
3.6100,2097,93,126.66
3.6273,2099,94,124.96
3.6446,2099,94,127.78
3.6619,2099,94,125.63
3.6793,1839,91,128.13
3.6966,1839,93,126.62
3.7139,1839,94,124.99
3.7312,2111,94,123.19
3.7486,2111,95,123.55
3.7659,2111,94,122.85
3.7832,2119,94,123.13
3.8005,2119,94,127.18
3.8179,2119,93,127.72
3.8354,1985,92,126.21
3.8527,1985,96,124.87
3.8700,1985,94,125.19
3.8873,2125,92,123.29
3.9047,2125,94,123.53
3.9220,2125,94,124.00
3.9393,2029,92,123.34
3.9566,2029,95,125.56
3.9739,2029,94,124.52
3.9915,2021,93,124.13
4.0088,2021,94,123.20
4.0264,2021,89,121.56
4.0439,2121,94,123.96
4.0613,2121,88,122.44
4.0788,2121,88,120.85
4.0962,2121,91,122.07
4.1137,2121,91,121.64
4.1310,2121,93,123.75
4.1483,2047,91,121.39
4.1659,2047,91,123.29
4.1834,2047,94,125.29
4.2007,2047,94,126.59
4.2180,2047,93,124.42
4.2354,2047,93,127.78
4.2529,1911,94,123.71
4.2704,1911,91,125.80
4.2880,1911,89,124.23
4.3053,2051,95,123.66
4.3228,2051,93,121.48
4.3402,2051,92,125.33
4.3575,1899,93,124.34
4.3750,1901,88,124.08
4.3925,1901,90,126.42
4.4098,1901,93,124.43
4.4272,1901,93,126.46
4.4448,1901,93,123.29
4.4623,2003,92,124.82
4.4796,2003,94,126.13
4.4969,2003,92,124.79
4.5145,1993,92,125.24
4.5318,1993,91,123.71
4.5491,1993,92,124.70
4.5666,1853,92,125.89
4.5839,1853,94,124.44
4.6012,1853,92,123.14
4.6186,1771,88,123.25
4.6359,1771,93,125.19
4.6532,1771,92,126.72
4.6705,1925,94,125.42
4.6880,1925,92,126.69
4.7054,1925,93,125.75
4.7227,1837,94,124.85
4.7400,1837,94,125.44
4.7573,1837,93,126.20
4.7746,1837,89,127.87
4.7920,1837,92,126.36
4.8093,1837,94,124.78
4.8266,2105,92,124.82
4.8439,2105,93,129.57
4.8613,2105,92,125.69
4.8786,1703,0,100.98
4.8959,1703,0,50.52
4.9132,1703,0,41.78
4.9306,1703,1,25.52
4.9481,2077,0,24.87
4.9654,1953,94,57.28
4.9827,1953,92,123.53
5.0000,1953,94,124.78
5.0175,2085,94,124.82
5.0348,2085,91,125.92
5.0522,2085,94,124.48
5.0695,1865,94,123.10
5.0868,1865,94,124.31
5.1041,1865,93,124.92
5.1214,1931,94,125.14
5.1388,1931,94,126.63
5.1561,1931,94,123.07
5.1734,1877,94,124.65
5.1907,1877,94,126.44
5.2080,1877,92,127.00
5.2254,1879,93,126.12
5.2427,1879,94,126.71
5.2600,2109,90,122.83
5.2773,2111,94,121.71
5.2946,2111,93,123.03
5.3120,1997,92,122.30
5.3293,1997,92,120.66
5.3466,1997,93,122.76
5.3640,1903,93,122.76
5.3813,1905,94,125.42
5.3986,1905,95,124.95
5.4159,1985,92,124.98
5.4333,1987,95,126.10
5.4506,1987,94,125.39
5.4679,1857,92,124.19
5.4852,1857,93,125.64
5.5026,1857,93,125.81
5.5199,1857,86,124.89
5.5372,1857,93,125.13
5.5545,1857,94,125.74
5.5718,1855,94,125.39
5.5892,1857,94,125.10
5.6065,1857,93,126.32
5.6238,1857,95,127.09
5.6411,1857,93,123.90
5.6585,1857,93,123.98
5.6760,1995,91,125.21
5.6934,1995,94,124.80
5.7107,1995,93,127.39
5.7280,2227,94,127.47
5.7453,2227,95,125.54
5.7627,2227,95,124.58
5.7800,1973,93,124.74
5.7973,1975,92,125.47
5.8146,1975,96,127.54
5.8320,2077,94,125.24
5.8493,2079,95,122.81
5.8666,2079,93,123.50
5.8840,2215,94,122.22
5.9013,2215,96,124.75
5.9186,2215,94,126.19
5.9359,1901,88,124.84
5.9532,1901,94,124.46
5.9706,1901,93,126.98
5.9879,2037,91,128.71
6.0052,2037,94,121.86
6.0225,2037,93,125.87
6.0399,1821,95,125.32
6.0572,1821,94,126.16
6.0745,1821,92,127.95
6.0918,1811,93,126.39
6.1092,1811,94,123.06
6.1265,1811,94,124.97
6.1438,1939,92,123.79
6.1611,1939,93,124.81
6.1784,1939,94,126.47
6.1958,1939,95,125.76
6.2131,1939,94,125.77
6.2304,1939,95,126.34
6.2478,1939,93,126.32
6.2651,1939,92,126.42
6.2824,1939,93,126.25
6.2997,2067,93,125.00
6.3171,2067,90,126.52
6.3344,2067,93,127.71
6.3517,1813,95,122.87
6.3690,1813,94,122.87
6.3864,1813,93,123.51
6.4037,1923,94,124.36
6.4210,1923,94,126.70
6.4383,1789,94,126.31
6.4559,2053,94,123.94
6.4732,2053,93,124.25
6.4905,1803,93,124.44
6.5078,1803,94,126.30
6.5252,1803,93,126.52
6.5425,1925,95,128.21
6.5598,1925,94,123.90
6.5773,1925,94,124.67
6.5946,1925,93,127.14
6.6119,1925,95,126.21
6.6293,1925,93,127.31
6.6466,1927,93,127.52
6.6639,1927,93,126.16
6.6812,1927,94,126.21
6.6986,1927,94,126.92
6.7159,1927,93,127.64
6.7332,1927,92,127.22
6.7507,1927,86,123.64
6.7683,1927,92,126.25
6.7856,1927,94,128.33
6.8029,1927,94,126.02
6.8203,1927,92,126.61
6.8376,1927,93,127.54
6.8549,1831,93,125.11
6.8722,1831,92,123.91
6.8896,1831,94,124.74
