Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0001,23,0,16.85
0.0179,23,0,16.89
0.0354,23,0,16.88
0.0532,25,0,16.96
0.0703,314,0,22.62
0.0878,316,0,28.89
0.1052,338,0,28.90
0.1226,342,0,28.93
0.1400,364,0,28.94
0.1574,368,0,28.92
0.1748,370,0,28.94
0.1922,394,0,28.95
0.2096,396,0,28.95
0.2270,420,0,28.97
0.2444,422,0,28.97
0.2618,426,0,29.03
0.2792,448,0,28.97
0.2966,452,0,29.00
0.3143,474,0,29.03
0.3317,478,0,29.05
0.3491,480,0,29.00
0.3666,504,0,29.03
0.3840,506,0,29.02
0.4021,530,0,29.02
0.4195,532,0,29.03
0.4372,536,0,29.04
0.4547,558,0,29.06
0.4721,562,0,29.03
0.4898,584,0,29.04
0.5072,588,0,29.07
0.5250,590,0,29.10
0.5424,614,0,29.09
0.5601,616,0,29.11
0.5775,638,0,29.07
0.5949,642,0,29.15
0.6123,644,0,29.09
0.6297,668,0,29.09
0.6471,670,0,29.09
0.6645,694,0,29.09
0.6819,696,0,29.09
0.6993,700,0,29.09
0.7167,722,0,29.12
0.7341,724,0,29.07
0.7515,748,0,29.15
0.7689,750,0,29.10
0.7863,754,0,29.10
0.8037,776,0,29.08
0.8214,780,0,29.11
0.8388,802,0,29.12
0.8562,806,0,29.10
0.8743,808,0,29.13
0.8917,832,0,29.15
0.9091,834,0,29.12
0.9268,858,0,29.14
0.9442,860,0,29.12
0.9616,864,0,29.16
0.9793,886,0,29.10
0.9974,890,0,29.13
1.0149,912,0,29.16
1.0327,914,0,29.14
1.0504,918,0,29.15
1.0678,940,0,29.12
1.0852,944,0,29.47
1.1029,966,0,29.18
1.1203,970,0,29.14
1.1377,972,0,29.13
1.1557,996,0,29.14
1.1738,998,0,29.17
1.1915,1022,0,29.14
1.2092,1024,0,29.15
1.2266,1028,0,29.18
1.2443,1050,0,29.13
1.2617,1054,0,29.15
1.2791,1076,0,29.17
1.2965,1080,0,29.16
1.3146,1178,0,31.49
1.3321,1178,0,29.17
1.3495,1454,91,46.03
1.3672,1454,89,67.26
1.3850,1456,90,68.44
1.4027,1456,90,68.13
1.4202,1456,89,68.87
1.4379,1456,89,68.17
1.4556,1456,90,68.89
1.4730,1456,88,69.22
1.4904,1456,89,68.59
1.5078,1456,89,69.47
1.5260,1456,88,69.16
1.5433,1522,89,69.69
1.5611,1534,90,69.99
1.5792,1534,89,69.24
1.5974,1574,90,70.21
1.6155,1574,89,70.25
1.6329,1618,88,70.08
1.6504,1640,90,70.21
1.6678,1640,90,72.41
1.6856,1672,91,70.00
1.7030,1672,90,71.72
1.7207,1702,91,70.84
1.7381,1704,91,71.29
1.7559,1730,90,71.63
1.7736,1732,92,72.21
1.7914,1780,92,71.63
1.8092,1780,91,72.08
1.8266,1832,90,71.70
1.8444,1832,91,71.58
1.8618,1866,91,72.40
1.8796,1866,91,72.06
1.8970,1914,93,71.89
1.9148,1914,92,71.89
1.9330,1962,93,72.17
1.9508,1962,93,71.99
1.9682,1962,93,71.98
1.9857,2010,93,71.66
2.0031,2010,93,71.62
2.0209,2036,93,71.93
2.0384,2036,92,73.08
2.0562,2038,92,71.85
2.0737,2038,94,71.71
2.0914,2038,93,71.72
2.1089,2096,93,71.37
2.1270,2096,92,71.57
2.1448,2114,94,72.49
2.1622,2114,94,71.68
2.1800,2114,94,72.15
2.1977,2158,95,72.71
2.2152,2158,93,71.97
2.2335,2182,95,72.15
2.2513,2182,93,72.09
2.2687,2182,94,72.24
2.2865,2216,95,72.31
2.3040,2216,93,71.70
2.3215,2216,94,72.83
2.3393,2238,94,72.03
2.3568,2238,94,71.56
2.3749,2482,93,71.76
2.3927,2482,94,71.23
2.4107,2482,95,70.77
2.4285,2324,94,72.54
2.4460,2324,94,71.12
2.4638,2324,95,71.53
2.4815,2464,95,71.93
2.4990,2464,95,71.55
2.5172,2464,95,72.26
2.5350,2114,93,72.29
2.5532,2114,93,72.20
2.5710,2114,95,72.47
2.5892,2188,93,71.28
2.6066,2188,94,71.67
2.6240,2188,94,72.17
2.6421,2212,93,71.16
2.6603,2212,95,71.01
2.6777,2194,93,72.22
2.6952,2194,95,71.64
2.7130,2194,94,72.91
2.7305,2312,95,71.35
2.7487,2312,94,71.94
2.7664,2312,95,71.87
2.7839,2274,94,72.08
2.8014,2274,95,72.23
2.8195,2276,94,71.21
2.8373,2396,95,71.81
2.8555,2396,94,71.59
2.8729,2396,94,71.92
2.8905,2420,94,71.79
2.9079,2420,95,71.45
2.9256,2420,95,71.11
2.9438,2408,95,72.72
2.9616,2408,94,71.75
2.9790,2408,94,71.38
2.9969,2376,95,72.83
3.0149,2378,95,71.47
3.0327,2378,94,71.40
3.0506,2388,94,70.70
3.0687,2388,95,71.86
3.0865,2388,95,72.19
3.1047,2650,94,70.41
3.1222,2650,95,70.30
3.1400,2650,96,73.18
3.1575,2462,95,72.33
3.1753,2462,95,72.37
3.1931,2462,94,70.95
3.2114,2482,95,73.14
3.2296,2482,94,73.07
3.2470,2482,95,73.83
3.2644,2446,95,71.39
3.2818,2446,95,70.87
3.2993,2446,96,72.13
3.3168,2510,95,71.00
3.3343,2510,95,72.08
3.3521,2510,94,71.27
3.3704,2510,95,71.95
3.3886,2484,95,71.98
3.4063,2484,96,72.11
3.4243,2484,95,72.70
3.4418,2546,96,70.06
3.4596,2546,96,72.61
3.4772,2546,96,73.12
3.4947,2418,95,72.01
3.5121,2418,96,72.60
3.5296,2418,96,72.23
3.5471,2418,95,71.57
3.5646,2224,0,50.88
3.5821,2224,0,32.30
3.5995,2224,0,31.93
3.6169,2224,0,31.92
3.6352,2224,0,31.73
3.6540,2594,96,35.96
3.6719,2594,96,73.26
3.6901,2594,95,71.57
3.7079,2594,95,72.72
3.7261,2648,94,72.60
3.7436,2648,96,72.01
3.7611,2648,95,71.88
3.7787,2694,96,72.07
3.7961,2694,97,71.31
3.8142,2694,95,72.21
3.8323,2604,95,70.76
3.8498,2604,96,71.44
3.8673,2604,96,70.85
3.8847,2604,96,72.46
3.9025,2624,95,72.10
3.9206,2624,94,72.79
3.9388,2624,96,71.77
3.9566,2790,95,70.67
3.9744,2790,96,70.71
3.9921,2790,96,72.72
4.0100,2790,96,71.16
4.0278,2680,97,70.72
4.0457,2680,95,72.30
4.0639,2680,96,72.02
4.0813,2698,96,71.45
4.0988,2698,95,71.35
4.1166,2698,96,71.68
4.1341,2698,95,71.83
4.1516,2800,95,72.07
4.1694,2800,94,71.82
4.1872,2800,95,72.41
4.2049,2802,95,72.24
4.2230,2802,96,71.54
4.2405,2802,95,71.44
4.2581,2802,95,72.50
4.2756,2818,97,71.78
4.2934,2818,96,72.18
4.3117,2818,96,71.99
4.3293,2818,97,72.35
4.3471,2534,96,72.14
4.3646,2534,96,71.65
4.3821,2534,95,71.39
4.4002,2806,96,72.04
4.4178,2440,94,71.99
4.4356,2440,94,71.02
4.4536,2440,96,71.34
4.4711,2676,95,71.59
4.4890,2676,95,71.37
4.5069,2676,96,72.15
4.5243,2558,95,72.28
4.5417,2558,96,71.94
4.5597,2558,96,71.71
4.5780,2558,94,71.53
4.5958,2570,95,71.72
4.6137,2570,95,72.06
4.6313,2570,95,72.40
4.6488,2710,95,71.41
4.6665,2710,95,72.85
4.6848,2710,95,72.05
4.7027,2710,96,72.50
4.7202,2724,96,71.71
4.7377,2724,95,71.82
4.7556,2724,96,72.53
4.7735,2868,96,71.64
4.7911,2868,96,71.92
4.8089,2868,96,72.74
4.8263,2868,96,71.31
4.8438,2568,96,71.83
4.8620,2568,95,71.83
4.8804,2568,96,71.36
4.8985,2634,96,72.94
4.9166,2634,95,71.80
4.9341,2634,94,71.76
4.9520,2634,96,72.43
4.9698,2782,95,72.34
4.9880,2782,96,72.21
5.0057,2782,97,71.98
5.0239,2796,97,71.72
5.0419,2796,95,71.03
5.0596,2796,96,70.47
5.0771,2796,96,71.82
5.0952,2708,95,71.72
5.1128,2708,97,71.67
5.1302,2708,95,71.11
5.1477,2708,96,71.90
5.1652,3138,96,72.22
5.1826,3138,94,72.10
5.2001,3138,95,71.68
5.2175,2840,95,70.61
5.2358,2840,97,72.03
5.2536,2840,96,72.34
