Iterations,SSIM,PSNR,LPIPS
25000,0.9050475358963013,28.23598861694336,0.14080122113227844
15000,0.8930862545967102,27.467016220092773,0.16446800529956818
20000,0.9015260934829712,27.998733520507812,0.14758409559726715
10000,0.872632622718811,26.486892700195312,0.19843201339244843
5000,0.836358368396759,25.09166145324707,0.2549293637275696
30000,0.9053841829299927,28.259845733642578,0.13840094208717346
