Iterations,SSIM,PSNR,LPIPS
25000,0.6274185180664062,21.986391067504883,0.32547426223754883
15000,0.61386638879776,21.738248825073242,0.34044381976127625
20000,0.6237793564796448,21.937034606933594,0.3297746479511261
10000,0.5817525386810303,21.21845054626465,0.3699054718017578
5000,0.5127829313278198,20.383277893066406,0.4364669919013977
30000,0.6281373500823975,22.018526077270508,0.32351428270339966
