Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0001,14,0,16.30
0.0182,14,0,16.30
0.0360,16,0,16.35
0.0532,404,1,21.56
0.0710,624,1,27.70
0.0883,884,2,27.63
0.1064,1144,2,27.68
0.1244,1384,2,27.80
0.1425,1624,2,27.71
0.1600,1844,1,27.79
0.1775,2084,1,27.73
0.1952,2344,2,27.74
0.2129,2584,2,27.74
0.2312,2804,1,27.82
0.2485,3024,2,27.74
0.2659,3282,0,28.31
0.2840,3432,1,27.65
0.3022,4062,99,59.77
0.3196,4062,99,67.71
0.3374,4062,99,66.98
0.3548,4062,99,67.54
0.3722,4062,99,65.37
0.3899,4062,99,66.97
0.4076,4062,99,67.18
0.4254,4168,99,66.66
0.4428,4168,99,66.02
0.4602,4168,99,67.65
0.4776,4168,99,70.00
0.4954,4168,99,66.73
0.5131,4168,99,65.99
0.5308,4168,99,67.33
0.5485,4168,99,69.11
0.5660,4168,99,68.67
0.5833,4168,99,68.55
0.6007,4168,99,68.53
0.6181,4168,99,67.13
0.6356,4168,99,69.58
0.6536,4168,99,69.67
0.6710,4168,99,69.11
0.6888,4168,99,69.85
0.7066,4168,99,68.00
0.7247,4168,99,68.00
0.7424,4168,99,68.69
0.7598,4168,99,70.44
0.7773,4168,99,68.08
0.7953,4168,99,70.18
0.8134,4168,99,69.36
0.8314,4168,99,70.11
0.8496,4168,99,70.14
0.8670,4168,99,69.44
0.8847,4168,99,69.51
0.9025,3796,74,66.57
0.9199,3896,99,68.08
0.9373,3998,99,71.17
0.9551,3998,99,70.06
0.9732,3998,99,69.26
0.9912,3998,99,71.70
1.0086,4122,99,68.52
1.0267,4224,99,69.55
1.0444,4224,99,69.24
1.0622,4224,99,69.77
1.0799,3880,96,70.30
1.0976,4318,99,71.31
1.1151,4426,99,71.57
1.1325,4426,99,69.88
1.1502,4426,99,68.37
1.1680,3854,98,75.55
1.1855,4072,99,69.55
1.2029,4072,99,71.04
1.2206,4072,99,73.56
1.2380,4072,99,70.62
1.2555,3972,97,71.09
1.2732,4090,99,71.83
1.2905,4208,99,71.07
1.3083,4208,99,70.67
1.3264,4208,99,70.61
1.3444,4086,99,70.86
1.3622,4088,99,70.90
1.3796,4208,99,71.93
1.3976,4208,99,71.22
1.4154,4208,99,72.36
1.4331,4208,99,71.00
1.4512,4540,99,71.82
1.4689,4540,99,71.01
1.4866,4540,99,70.52
1.5044,4540,99,69.47
1.5221,4540,99,72.36
1.5403,4552,99,70.86
1.5577,4686,99,71.66
1.5751,4686,99,70.56
1.5926,4686,99,71.11
1.6100,4686,99,72.77
