Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,124,0,13.09
0.0174,124,0,13.01
0.0350,124,0,12.90
0.0523,473,3,13.09
0.0701,753,2,13.10
0.0876,993,3,13.11
0.1051,1253,3,13.11
0.1225,1493,3,13.11
0.1399,1753,3,13.12
0.1573,2013,2,13.12
0.1748,2273,2,13.13
0.1924,2513,2,13.14
0.2100,2773,2,13.14
0.2276,2997,0,13.45
0.2449,3371,95,23.55
0.2624,3431,98,57.93
0.2798,3431,99,58.56
0.2971,3431,99,58.40
0.3144,3431,98,58.79
0.3320,3431,97,58.77
0.3493,3431,98,59.09
0.3667,3431,97,58.96
0.3842,3431,98,59.58
0.4016,3431,98,59.37
0.4189,3431,98,59.70
0.4366,3431,97,59.75
0.4539,3431,97,60.13
0.4713,3431,99,60.55
0.4888,3431,98,60.43
0.5062,3431,98,60.67
0.5236,3431,98,60.69
0.5411,3431,99,60.91
0.5588,3431,98,60.87
0.5763,3431,98,61.22
0.5937,3431,97,61.56
0.6114,3431,98,61.49
0.6288,3431,96,61.53
0.6462,3431,98,61.71
0.6639,3431,97,62.19
0.6815,3431,98,62.05
0.6989,3431,98,62.40
0.7165,3431,98,62.32
0.7342,3431,98,62.29
0.7518,3431,99,62.34
0.7693,3431,98,62.42
0.7869,3431,98,62.84
0.8045,3431,97,62.73
0.8218,3431,98,63.08
0.8392,3431,98,63.30
0.8566,3431,97,62.94
0.8740,3431,97,63.36
0.8915,3431,97,63.20
0.9090,3431,97,63.22
0.9265,3431,97,63.34
0.9438,3431,99,63.35
0.9614,3431,98,63.53
0.9788,3427,97,63.17
0.9961,3481,98,63.75
1.0136,3481,97,63.89
1.0312,3481,98,64.18
1.0487,3481,96,64.25
1.0661,3367,97,64.28
1.0836,3521,98,63.99
1.1010,3521,96,64.64
1.1184,3521,97,64.57
1.1358,3521,98,64.64
1.1533,3521,98,64.82
1.1708,3395,97,64.69
1.1882,3445,97,64.82
1.2057,3445,98,64.93
1.2232,3445,97,64.94
1.2406,3445,97,65.34
1.2578,3403,98,65.20
1.2753,3403,98,65.14
1.2925,3403,97,65.85
1.3101,3403,97,65.40
1.3277,3403,98,65.94
1.3450,3403,97,66.03
1.3625,3437,98,65.56
1.3801,3437,96,66.41
1.3977,3499,97,66.06
1.4151,3499,98,66.33
1.4325,3499,97,66.42
1.4500,3497,98,65.71
1.4676,3559,96,66.70
1.4850,3559,98,66.64
1.5025,3559,98,66.80
1.5200,3559,99,66.76
1.5376,3425,90,66.51
1.5549,3553,97,66.72
1.5722,3555,98,66.95
1.5896,3555,97,66.91
1.6072,3555,98,67.10
1.6248,3555,98,67.02
1.6422,3527,97,66.97
1.6596,3527,97,67.44
1.6770,3527,97,67.32
1.6944,3527,97,67.43
1.7118,3665,98,67.57
1.7291,3655,98,67.18
1.7465,3847,98,67.63
1.7640,3847,98,67.57
1.7814,3847,98,67.92
1.7988,3847,97,68.03
1.8162,3579,98,67.85
1.8337,3647,97,67.45
1.8512,3725,96,67.92
1.8686,3725,97,67.86
1.8860,3725,98,67.95
1.9035,3725,98,68.08
1.9209,3733,97,67.98
1.9386,3733,98,68.26
1.9559,3733,99,68.62
1.9735,3813,98,68.67
1.9910,3813,97,68.25
2.0086,3515,88,68.02
2.0260,3595,98,67.67
2.0433,3595,97,68.85
2.0607,3595,97,68.51
2.0781,3667,97,68.71
2.0955,3571,97,68.65
2.1129,3691,98,68.26
2.1302,3769,97,68.72
2.1475,3769,96,68.92
2.1654,3769,97,69.20
2.1827,3769,97,68.83
2.2002,3629,99,68.79
2.2175,3629,97,69.18
2.2349,3629,96,69.15
2.2524,3713,99,69.46
2.2698,3713,98,69.26
2.2875,3629,97,68.97
2.3048,3783,98,69.54
2.3222,3783,98,70.07
2.3397,3961,99,68.11
2.3571,3961,97,69.93
2.3745,3961,98,66.11
2.3920,3737,99,67.84
2.4094,3737,98,69.08
2.4268,3737,97,67.27
2.4443,3737,97,67.86
2.4618,3737,97,64.01
2.4792,3595,87,69.00
2.4968,3817,97,67.47
2.5141,3915,98,68.27
2.5317,3915,98,66.31
2.5489,3915,97,66.46
2.5664,3915,97,69.46
2.5840,3735,98,64.45
2.6016,3735,97,66.86
2.6191,3735,99,68.61
2.6367,3735,98,65.51
2.6542,3735,98,69.55
2.6717,3735,97,65.88
2.6891,3863,98,64.64
2.7065,3863,99,63.81
2.7239,3863,98,66.20
2.7414,3863,98,70.50
2.7590,3863,97,66.99
2.7762,3793,98,69.97
2.7936,3887,97,67.18
2.8110,3887,97,66.75
2.8285,3887,98,68.16
