Iterations,SSIM,PSNR,LPIPS
10000,0.8228760957717896,23.693723678588867,0.16357366740703583
15000,0.8554480075836182,24.8073787689209,0.12997564673423767
20000,0.8646429777145386,25.225242614746094,0.11783815175294876
25000,0.8680018782615662,25.547807693481445,0.11187870055437088
30000,0.8706210851669312,25.708229064941406,0.1096084862947464
5000,0.7784746885299683,22.43399429321289,0.2225995808839798
