Iterations,SSIM,PSNR,LPIPS
25000,0.8697996139526367,25.572391510009766,0.11115238070487976
15000,0.8569140434265137,24.885271072387695,0.12910988926887512
20000,0.8668491244316101,25.344499588012695,0.11685406416654587
10000,0.825148344039917,23.733598709106445,0.16241097450256348
5000,0.7792613506317139,22.574344635009766,0.22194339334964752
30000,0.8720522522926331,25.76565170288086,0.1086815595626831
