Iterations,SSIM,PSNR,LPIPS
10000,0.7031829357147217,23.16607666015625,0.2711943984031677
15000,0.7256414294242859,23.601320266723633,0.2487742006778717
20000,0.7325116991996765,23.793718338012695,0.24048615992069244
25000,0.7349780797958374,23.80390739440918,0.23706096410751343
30000,0.7352376580238342,23.78510856628418,0.23614783585071564
5000,0.6533089280128479,22.350574493408203,0.31972044706344604
