Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,12,0,12.77
0.0176,12,0,12.61
0.0351,12,0,12.57
0.0525,501,0,12.74
0.0703,1221,0,12.92
0.0879,1797,0,12.93
0.1054,2373,16,12.94
0.1230,2949,16,13.03
0.1404,3525,2,12.98
0.1579,4101,0,12.98
0.1754,4677,0,12.99
0.1928,5253,0,13.01
0.2101,5829,0,13.02
0.2278,5865,17,12.91
0.2452,5865,0,12.88
0.2627,5865,0,12.90
0.2803,5865,17,12.90
0.2978,5865,18,12.95
0.3153,5865,0,12.91
0.3331,5865,8,12.93
0.3508,5865,18,12.96
0.3683,5865,0,12.80
0.3855,5865,7,13.62
0.4032,5865,12,12.94
0.4208,5865,7,15.09
0.4384,5865,3,13.33
0.4559,5865,0,12.89
0.4733,5865,0,12.98
0.4906,5865,0,13.23
0.5082,5865,3,13.06
0.5260,5865,0,13.11
0.5438,5865,0,13.12
0.5612,5861,0,13.15
0.5787,5861,0,13.18
0.5963,5861,12,13.13
0.6141,8,1,13.15
