Iterations,SSIM,PSNR,LPIPS
10000,0.798561155796051,19.07085609436035,0.22445040941238403
15000,0.7901055216789246,18.88897705078125,0.23618054389953613
20000,0.7978981137275696,19.26917839050293,0.23440489172935486
25000,0.7990815043449402,19.44013786315918,0.23661810159683228
30000,0.8021281957626343,19.5902099609375,0.23532959818840027
5000,0.7965065836906433,19.1051025390625,0.22385108470916748
