Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,12,0,13.68
0.0174,12,0,13.71
0.0348,12,0,13.71
0.0521,175,0,13.77
0.0694,195,0,13.79
0.0869,215,0,13.81
0.1044,235,0,13.84
0.1218,255,0,13.82
0.1391,275,0,13.84
0.1566,295,0,13.85
0.1740,315,0,13.86
0.1915,389,0,14.17
0.2091,525,78,27.83
0.2265,525,80,47.88
0.2439,525,80,47.73
0.2613,525,80,47.98
0.2787,525,80,47.97
0.2964,525,78,47.83
0.3141,525,78,47.92
0.3315,545,79,47.57
0.3489,553,81,46.28
0.3662,561,78,46.46
0.3839,573,80,46.35
0.4014,605,75,48.87
0.4189,609,82,49.65
0.4363,609,83,50.02
0.4536,643,82,49.94
0.4709,661,82,50.19
0.4884,677,84,51.60
0.5059,693,86,51.58
0.5233,693,87,51.89
0.5406,703,85,52.56
0.5579,689,79,52.26
0.5755,689,85,52.22
0.5930,741,85,52.41
0.6105,759,85,52.19
0.6278,759,85,52.86
0.6453,783,87,53.64
0.6628,789,89,54.39
0.6804,789,86,54.72
0.6977,799,88,54.47
0.7152,801,87,55.23
0.7328,801,86,55.16
0.7502,831,84,55.06
0.7676,831,86,55.36
0.7850,845,86,55.26
0.8024,853,87,55.72
0.8198,853,90,55.53
0.8372,907,89,56.43
0.8547,907,88,56.31
0.8721,867,91,56.10
0.8898,867,90,56.76
0.9073,897,91,56.57
0.9250,875,89,56.84
0.9426,875,92,57.38
0.9602,875,92,56.82
0.9775,815,87,56.80
0.9948,799,89,56.69
1.0123,799,89,57.68
1.0297,765,88,57.19
1.0471,765,89,57.30
1.0644,749,90,56.73
1.0821,831,82,56.96
1.0994,831,89,57.42
1.1170,839,88,57.78
1.1345,839,90,58.09
1.1520,849,88,57.74
1.1694,849,88,57.70
1.1870,849,90,56.92
1.2045,875,87,57.41
1.2219,875,89,58.82
1.2393,931,89,58.21
1.2567,931,90,58.96
1.2743,939,90,59.05
1.2917,939,89,58.17
1.3092,927,90,58.09
