Iterations,SSIM,PSNR,LPIPS
25000,0.8799738883972168,22.458663940429688,0.11326370388269424
15000,0.8711715340614319,22.026939392089844,0.12570573389530182
20000,0.8761841654777527,22.17779541015625,0.11726999282836914
10000,0.8587539792060852,21.847156524658203,0.1439991295337677
5000,0.8264519572257996,21.104433059692383,0.17308194935321808
30000,0.8823107481002808,22.686405181884766,0.11085417121648788
