Iterations,SSIM,PSNR,LPIPS
10000,0.9068838357925415,27.30423355102539,0.11912228912115097
15000,0.9223107099533081,28.290283203125,0.09632012248039246
20000,0.9290156364440918,28.803760528564453,0.08488459885120392
25000,0.931601345539093,29.015422821044922,0.08041073381900787
30000,0.9317927360534668,29.05703353881836,0.07904572784900665
5000,0.8791124224662781,26.063955307006836,0.15962377190589905
