Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,338,0,8.40
0.0176,338,0,8.61
0.0349,339,0,8.59
0.0522,550,0,8.68
0.0696,722,0,37.03
0.0869,826,0,37.07
0.1042,975,0,37.11
0.1216,1127,5,37.13
0.1389,1251,0,37.09
0.1562,1403,4,37.13
0.1735,1507,0,18.89
0.1909,1659,7,9.88
0.2084,1784,23,10.32
0.2259,1812,21,11.26
0.2435,1934,0,10.14
0.2610,1974,0,10.97
0.2786,2126,0,8.83
0.2959,2230,16,8.97
0.3132,2382,0,9.09
0.3308,2506,0,8.86
0.3483,2582,0,8.73
0.3656,2686,0,8.84
0.3829,2734,0,8.49
0.4002,2886,0,8.86
0.4176,2990,17,8.95
0.4352,3142,0,8.99
0.4525,3294,0,8.90
0.4698,3418,17,9.08
0.4871,3570,0,9.03
0.5045,3674,0,8.74
0.5218,3798,17,8.96
0.5394,3950,0,9.02
0.5567,4026,0,8.85
0.5740,4178,4,8.84
0.5914,4282,7,9.01
0.6087,4434,0,8.83
0.6260,4558,0,8.80
0.6433,4710,4,8.91
0.6607,4738,0,8.78
0.6780,4862,17,9.00
0.6953,4966,0,9.08
0.7129,5118,0,8.88
0.7302,5242,10,8.91
0.7478,5394,0,8.85
0.7653,5498,0,8.70
0.7827,5650,0,8.69
0.8000,5774,14,8.71
0.8173,5898,12,8.73
0.8347,6030,0,8.79
0.8520,6154,15,8.88
0.8693,6306,10,8.95
0.8866,6410,0,8.97
0.9042,6562,0,8.98
0.9215,6686,0,8.96
0.9389,6790,0,9.02
0.9564,6942,17,8.97
0.9737,7066,0,8.71
0.9910,7218,0,8.74
1.0084,7322,14,8.84
1.0257,7437,0,9.01
1.0430,7589,0,8.72
1.0603,7693,18,9.02
1.0777,7845,2,8.85
1.0952,7893,0,8.61
1.1128,7893,0,8.46
1.1301,7969,18,8.14
1.1474,8121,0,8.82
1.1648,8225,0,8.68
1.1821,8349,18,8.85
1.1997,8501,0,8.87
1.2170,8605,17,8.72
1.2343,8653,0,8.42
1.2517,8757,14,8.71
1.2690,8833,0,8.94
1.2863,8833,0,8.44
1.3036,8833,0,7.93
1.3246,8833,0,7.89
1.3432,8833,0,7.84
1.3613,8833,0,7.85
1.3787,8833,0,7.89
1.3962,8833,0,7.88
1.4136,8833,0,7.88
1.4310,8833,0,7.93
1.4486,8985,0,8.65
1.4659,9109,0,8.80
1.4832,9213,17,8.74
1.5006,9289,0,8.72
1.5179,9365,15,8.81
1.5352,9365,0,8.52
1.5526,9413,0,8.18
1.5699,9441,0,8.35
1.5872,9565,0,8.88
1.6045,9717,0,8.78
1.6219,9745,0,8.55
1.6392,9821,15,8.53
1.6565,9869,0,8.24
1.6738,9973,0,8.52
1.6912,10097,0,8.59
1.7085,10201,0,8.76
1.7258,10353,0,8.74
1.7431,10477,15,8.88
1.7604,10581,0,8.89
1.7779,10733,13,9.14
1.7955,10857,0,9.11
1.8128,11009,18,9.01
1.8301,11113,15,8.92
1.8474,11265,0,8.88
1.8648,11389,17,8.83
1.8821,11541,11,8.88
1.8994,11645,0,8.91
1.9167,11797,6,8.85
1.9341,11873,15,8.98
1.9516,11873,0,8.94
1.9691,11873,0,8.49
1.9867,11873,17,8.69
2.0040,11879,26,8.98
2.0213,11897,100,31.92
2.0387,11899,100,55.22
2.0560,11899,100,55.67
2.0733,11899,100,55.72
2.0906,11899,100,55.78
2.1080,11899,100,55.78
2.1253,11899,100,55.81
2.1426,11899,100,55.83
2.1600,11899,100,55.83
2.1773,11899,100,55.82
2.1946,11899,100,55.81
2.2119,11899,100,55.79
2.2293,11899,100,55.76
2.2466,11899,100,55.76
