Iterations,SSIM,PSNR,LPIPS
10000,0.8847716450691223,21.670080184936523,0.09390749782323837
15000,0.9011531472206116,22.524700164794922,0.0818752571940422
20000,0.9076815247535706,22.961994171142578,0.07437147945165634
25000,0.912344753742218,23.256242752075195,0.0694478452205658
30000,0.91402667760849,23.36980438232422,0.06767115741968155
5000,0.8620460033416748,21.188762664794922,0.11749667674303055
