Iterations,SSIM,PSNR,LPIPS
10000,0.8718067407608032,24.552400588989258,0.10467538237571716
15000,0.8945431709289551,25.619464874267578,0.08192383497953415
20000,0.9016587734222412,26.070098876953125,0.07365052402019501
25000,0.9045688509941101,26.31264305114746,0.0700526162981987
30000,0.9062231779098511,26.434751510620117,0.06844200193881989
5000,0.8389894366264343,23.454402923583984,0.14669427275657654
