Iterations,SSIM,PSNR,LPIPS
10000,0.8041250109672546,20.6209716796875,0.27779343724250793
15000,0.823895275592804,21.24436378479004,0.24516670405864716
20000,0.835342288017273,21.547426223754883,0.2276269793510437
25000,0.8384489417076111,21.67667579650879,0.22013747692108154
30000,0.8400746583938599,21.932050704956055,0.21424828469753265
5000,0.7651958465576172,19.70278549194336,0.3282404839992523
