Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,23,0,16.60
0.0176,23,0,16.60
0.0353,25,0,16.85
0.0525,316,1,21.00
0.0703,398,1,28.42
0.0885,460,1,28.44
0.1062,540,1,28.46
0.1241,600,1,28.54
0.1420,682,1,28.44
0.1595,742,1,28.45
0.1777,802,1,28.51
0.1961,884,0,28.50
0.2135,944,0,28.53
0.2315,1036,0,28.53
0.2496,1178,5,29.76
0.2673,1178,92,64.50
0.2851,1178,92,65.61
0.3028,1178,92,65.37
0.3205,1178,91,65.99
0.3379,1178,89,65.61
0.3557,1178,89,65.92
0.3737,1178,89,66.06
0.3918,1178,88,65.71
0.4099,1220,86,63.04
0.4276,1228,88,65.92
0.4450,1228,87,66.68
0.4623,1270,86,67.58
0.4801,1282,88,67.00
0.4975,1278,88,68.36
0.5149,1300,89,68.54
0.5329,1300,89,69.07
0.5504,1318,89,69.04
0.5678,1364,88,68.98
0.5851,1364,89,70.20
0.6025,1366,90,70.19
0.6199,1398,91,70.50
0.6374,1406,87,70.34
0.6552,1406,90,70.59
0.6733,1456,92,70.56
0.6910,1466,86,69.81
0.7084,1466,89,70.07
0.7259,1490,89,70.36
0.7432,1490,89,71.45
0.7606,1490,89,71.05
0.7780,1534,89,71.42
0.7955,1534,89,72.02
0.8132,1564,91,71.04
0.8307,1566,89,71.07
0.8481,1576,91,71.86
0.8659,1576,88,71.54
0.8834,1594,92,71.29
0.9009,1594,92,71.17
0.9186,1596,90,71.20
0.9367,1648,91,72.48
0.9545,1650,92,70.69
0.9722,1630,92,71.61
0.9896,1630,90,72.38
1.0070,1670,91,70.57
1.0248,1670,91,71.27
1.0422,1720,92,71.27
1.0597,1720,90,71.68
1.0770,1712,93,72.03
1.0948,1712,94,71.07
1.1125,1588,90,72.97
1.1299,1590,91,71.60
1.1477,1580,91,71.47
1.1651,1580,91,71.62
1.1825,1532,92,71.92
1.2000,1532,91,71.99
1.2174,1588,92,71.92
1.2351,1588,91,71.05
1.2525,1576,91,72.03
1.2699,1578,91,72.27
1.2873,1644,91,71.33
1.3047,1644,92,72.09
1.3221,1584,91,72.89
1.3395,1584,91,71.77
1.3569,1692,92,72.79
1.3747,1692,92,71.78
1.3925,1662,92,70.71
1.4100,1664,92,71.39
1.4277,1688,92,70.91
1.4451,1688,92,71.50
1.4625,1716,92,72.09
1.4799,1716,91,72.43
1.4973,1702,92,72.00
1.5151,1702,91,72.90
1.5331,1660,91,71.27
1.5506,1660,91,71.46
1.5681,1742,92,73.08
1.5858,1742,92,71.60
1.6033,1812,92,71.37
1.6207,1814,93,73.20
1.6382,1814,90,71.69
1.6557,1790,93,72.11
1.6731,1790,93,71.82
1.6905,1798,94,70.44
1.7079,1800,93,73.28
1.7254,1854,92,72.24
1.7432,1854,93,71.10
1.7607,1878,94,71.50
1.7782,1878,94,71.51
1.7956,1878,94,72.14
1.8134,1532,0,46.68
1.8308,1532,0,34.03
1.8482,1532,0,31.52
1.8663,1818,94,43.33
1.8841,1818,92,72.15
1.9016,1874,93,72.19
1.9190,1876,93,72.42
1.9367,1876,93,71.90
1.9542,1774,94,71.63
1.9716,1774,93,68.84
1.9893,1896,94,71.98
2.0071,1898,93,71.58
2.0245,1884,95,71.01
2.0420,1884,94,72.90
2.0595,1884,94,72.71
2.0770,1842,94,72.35
2.0944,1842,93,71.49
2.1122,1950,93,70.92
2.1296,1950,92,71.58
2.1470,1952,92,73.35
2.1648,1956,94,73.77
2.1822,1956,95,72.31
2.1997,2066,93,71.01
2.2171,2066,92,70.44
2.2345,2066,95,71.87
2.2519,1944,94,73.05
2.2693,1944,94,71.53
2.2867,1992,94,71.83
2.3041,1992,94,72.63
2.3222,1992,95,73.25
2.3396,1904,95,72.32
2.3571,1904,94,72.03
2.3745,1904,95,71.95
2.3918,1818,94,71.49
2.4092,1818,93,70.83
2.4267,1834,93,71.39
2.4441,1834,94,71.93
2.4615,1834,95,72.27
2.4788,1758,94,71.94
2.4965,1758,94,70.90
2.5140,1888,94,72.98
2.5314,1888,94,71.65
2.5489,1888,94,71.97
2.5663,1904,93,70.62
2.5838,1904,93,70.67
2.6016,1870,93,73.11
2.6190,1870,94,72.05
2.6368,1870,93,71.47
2.6542,1932,95,71.06
2.6717,1932,94,71.29
2.6891,1936,94,72.62
2.7068,1936,94,72.29
2.7243,1936,94,70.89
2.7418,1948,93,71.75
2.7592,1948,94,72.37
2.7770,1948,95,72.73
2.7945,1848,94,70.27
2.8119,1848,95,72.34
2.8293,2038,95,71.34
2.8467,2038,95,72.04
2.8642,2038,95,72.50
2.8816,2006,96,71.54
2.8990,2006,94,72.24
2.9167,1920,94,72.02
2.9342,1920,95,71.80
2.9516,1922,94,71.42
2.9693,2076,95,71.00
2.9868,2078,93,70.98
3.0042,2078,93,71.92
3.0217,1972,94,72.29
3.0392,1972,94,71.54
3.0567,1962,94,71.85
3.0742,1962,93,70.93
3.0916,1962,94,72.99
3.1091,1980,95,70.63
3.1265,1982,95,73.04
3.1440,1982,95,71.78
3.1617,2076,94,71.46
3.1793,2078,94,72.59
3.1967,2052,94,72.95
3.2141,2054,93,71.59
3.2316,2054,93,72.39
3.2490,2088,95,70.04
3.2665,2090,96,70.24
3.2841,2090,94,71.18
3.3019,2032,94,71.29
3.3193,2032,95,71.59
3.3370,2032,95,72.16
3.3545,2136,95,71.78
3.3719,2136,94,71.30
3.3893,2148,95,73.24
3.4069,2148,94,72.18
3.4243,2150,94,70.48
3.4417,2092,94,70.72
3.4594,2092,94,71.17
3.4769,2092,95,72.19
3.4946,2112,92,72.04
3.5121,2112,94,71.77
3.5299,2112,95,72.43
3.5475,2122,95,72.17
3.5649,2122,95,71.64
3.5827,2122,96,71.53
3.6001,2092,95,71.27
3.6176,2092,96,71.59
3.6350,2068,94,72.57
3.6524,2068,94,71.06
3.6699,2068,95,70.83
3.6876,2130,94,71.90
3.7051,2130,96,72.22
3.7225,2130,96,70.93
3.7403,1964,95,69.37
3.7578,1964,94,72.22
3.7751,1966,94,72.12
3.7926,1952,93,71.22
3.8100,1952,93,72.17
3.8275,1952,94,72.59
3.8453,1942,93,72.49
3.8627,1942,93,71.58
3.8801,1942,96,70.74
3.8976,2170,95,71.49
3.9150,2172,94,71.01
3.9325,2172,94,73.37
3.9499,2036,96,71.40
3.9674,2036,95,72.23
3.9849,2036,93,71.71
4.0024,2080,95,71.16
4.0198,2080,95,71.47
4.0376,2080,95,71.37
4.0551,1920,95,70.21
4.0726,1920,94,72.13
4.0901,2008,93,72.40
4.1074,2008,95,73.59
4.1249,2008,95,71.35
4.1423,2130,94,71.93
4.1601,2130,95,71.22
4.1782,2130,95,71.86
4.1959,1682,2,62.26
4.2133,1682,0,31.77
4.2308,1682,0,31.27
4.2482,1682,0,31.28
4.2673,1914,95,46.38
4.2851,1914,95,70.85
4.3026,1914,94,72.66
4.3199,2078,94,71.40
4.3377,2080,94,71.52
4.3553,2080,96,71.08
4.3726,2120,95,73.00
4.3904,2120,95,70.65
4.4078,2120,94,71.42
4.4252,1920,95,71.48
4.4426,1922,95,72.74
4.4601,2076,95,70.64
4.4775,2076,94,71.28
4.4951,2076,94,72.47
4.5125,2130,94,70.25
4.5300,2130,95,70.53
4.5474,2130,95,70.73
4.5650,2078,95,70.58
4.5823,2078,94,71.56
4.6001,2078,94,71.25
4.6175,2128,93,71.28
4.6349,2128,94,71.63
4.6523,2130,95,72.64
4.6698,2066,94,71.37
4.6872,2066,94,70.94
4.7046,2068,93,71.23
4.7224,1988,95,69.89
4.7399,1988,95,72.10
4.7573,1988,94,70.95
4.7751,2160,95,73.42
4.7925,2160,95,70.88
4.8100,2160,96,71.58
4.8277,2098,95,72.11
4.8451,2098,95,72.41
4.8625,2098,95,73.03
4.8807,2208,95,71.67
4.8982,2208,94,72.06
4.9157,2208,94,71.46
4.9331,2114,95,69.83
4.9506,2114,96,71.36
4.9680,2114,94,72.58
4.9854,2130,95,73.46
5.0028,2130,95,72.44
5.0203,2132,94,70.93
5.0377,2086,94,73.74
5.0552,2086,94,72.59
5.0726,2010,95,71.84
5.0900,2124,95,71.51
5.1075,2124,93,71.95
5.1251,2128,95,71.40
5.1429,2128,95,71.45
5.1604,2128,95,71.72
5.1782,2192,94,73.08
5.1956,2192,95,72.38
5.2130,2192,95,71.82
5.2304,2196,95,73.13
5.2478,2196,93,71.57
5.2652,2196,95,70.69
5.2827,2194,96,71.28
5.3001,2194,96,71.13
5.3178,2194,96,69.85
5.3352,2194,96,71.65
5.3526,1958,95,73.34
5.3701,1958,94,70.88
5.3878,1958,95,72.04
5.4056,1994,95,71.57
5.4231,1994,95,72.76
5.4406,1994,95,70.01
5.4580,1994,94,73.90
5.4755,1994,95,72.77
5.4929,1994,94,72.61
5.5105,1942,94,70.79
5.5279,1942,95,71.38
5.5453,1942,94,72.73
5.5627,1976,93,71.07
5.5802,1978,95,72.04
5.5976,1978,95,71.51
5.6151,1960,96,70.02
5.6325,1960,95,71.32
