Iterations,SSIM,PSNR,LPIPS
10000,0.9619967937469482,31.671913146972656,0.04005664587020874
15000,0.967572033405304,32.5091438293457,0.03404149040579796
20000,0.9707810282707214,33.208248138427734,0.0305711068212986
25000,0.9718928933143616,33.54576873779297,0.029472317546606064
30000,0.9727754592895508,33.76662063598633,0.02831287682056427
5000,0.9503113627433777,30.19562339782715,0.05272074416279793
